timestamp,memory_used_mib,utilization_gpu_pct,temperature_gpu_c,power_draw_w
2026/08/09 10:59:01.299, 14080, 99, 54, 189.32
2026/08/09 10:59:02.336, 14080, 99, 54, 189.16
2026/08/09 10:59:03.369, 14080, 99, 54, 189.10
2026/08/09 10:59:04.399, 14080, 99, 54, 190.24
2026/08/09 10:59:05.435, 14080, 99, 54, 189.71
2026/08/09 10:59:06.470, 14080, 99, 54, 189.94
2026/08/09 10:59:07.507, 14080, 99, 54, 189.66
2026/08/09 10:59:08.541, 14080, 99, 54, 189.76
2026/08/09 10:59:09.580, 14080, 100, 55, 190.83
2026/08/09 10:59:10.615, 14080, 99, 54, 189.73
2026/08/09 10:59:11.648, 14080, 99, 54, 189.79
2026/08/09 10:59:12.684, 14080, 99, 55, 189.76
2026/08/09 10:59:13.718, 14080, 99, 55, 189.85
2026/08/09 10:59:14.753, 14080, 100, 55, 193.84
2026/08/09 10:59:15.781, 14080, 99, 55, 199.89
2026/08/09 10:59:16.813, 14080, 99, 55, 192.47
2026/08/09 10:59:17.850, 14080, 61, 57, 190.63
2026/08/09 10:59:18.885, 14080, 99, 55, 189.68
2026/08/09 10:59:19.921, 14080, 99, 58, 191.12
2026/08/09 10:59:20.957, 14080, 99, 55, 189.88
2026/08/09 10:59:21.993, 14080, 100, 56, 190.32
2026/08/09 10:59:23.025, 14080, 99, 55, 189.80
2026/08/09 10:59:24.049, 14080, 99, 55, 190.23
2026/08/09 10:59:25.081, 14080, 68, 57, 188.09
2026/08/09 10:59:26.113, 14080, 99, 55, 194.61
2026/08/09 10:59:27.148, 14080, 99, 59, 190.69
2026/08/09 10:59:28.184, 14080, 99, 56, 189.28
2026/08/09 10:59:29.219, 14080, 99, 56, 189.05
2026/08/09 10:59:30.254, 14080, 99, 56, 189.69
2026/08/09 10:59:31.288, 14080, 99, 57, 198.32
2026/08/09 10:59:32.317, 14080, 99, 56, 193.38
2026/08/09 10:59:33.353, 14080, 99, 56, 189.54
2026/08/09 10:59:34.390, 14080, 99, 56, 189.60
2026/08/09 10:59:35.427, 14080, 99, 56, 193.49
2026/08/09 10:59:36.459, 14080, 70, 58, 198.46
2026/08/09 10:59:37.504, 14080, 99, 56, 189.73
2026/08/09 10:59:38.541, 14080, 99, 56, 189.92
2026/08/09 10:59:39.580, 14080, 99, 56, 189.54
2026/08/09 10:59:40.624, 14080, 99, 56, 190.41
2026/08/09 10:59:41.663, 14080, 100, 56, 190.13
2026/08/09 10:59:42.705, 14080, 99, 56, 190.06
2026/08/09 10:59:43.753, 14080, 99, 56, 189.95
2026/08/09 10:59:44.801, 14080, 99, 57, 190.17
2026/08/09 10:59:45.837, 14080, 99, 56, 190.18
2026/08/09 10:59:46.871, 14080, 99, 56, 190.04
2026/08/09 10:59:47.909, 14080, 99, 56, 187.61
2026/08/09 10:59:48.940, 14080, 99, 57, 190.72
2026/08/09 10:59:49.974, 14080, 99, 57, 190.00
2026/08/09 10:59:51.010, 14080, 99, 57, 189.88
2026/08/09 10:59:52.041, 14080, 99, 59, 187.91
2026/08/09 10:59:53.071, 14080, 99, 57, 193.28
2026/08/09 10:59:54.106, 14080, 99, 57, 189.87
2026/08/09 10:59:55.141, 14080, 99, 57, 189.77
2026/08/09 10:59:56.179, 14080, 99, 60, 190.47
2026/08/09 10:59:57.214, 14080, 99, 57, 189.95
2026/08/09 10:59:58.250, 14080, 99, 57, 190.21
2026/08/09 10:59:59.287, 14080, 99, 57, 190.26
2026/08/09 11:00:00.321, 14080, 100, 57, 186.38
2026/08/09 11:00:01.358, 14080, 99, 57, 190.27
2026/08/09 11:00:02.394, 14080, 99, 57, 190.28
2026/08/09 11:00:03.425, 14080, 99, 57, 190.23
2026/08/09 11:00:04.454, 14080, 99, 58, 204.17
2026/08/09 11:00:05.483, 14080, 99, 57, 193.07
2026/08/09 11:00:06.520, 14080, 99, 57, 190.33
2026/08/09 11:00:07.558, 14080, 99, 57, 190.08
2026/08/09 11:00:08.592, 14080, 99, 57, 190.19
2026/08/09 11:00:09.629, 14080, 99, 57, 190.28
2026/08/09 11:00:10.662, 14080, 99, 57, 190.46
2026/08/09 11:00:11.695, 14080, 100, 61, 197.26
2026/08/09 11:00:12.734, 14080, 99, 58, 186.16
2026/08/09 11:00:13.771, 14080, 99, 57, 190.27
2026/08/09 11:00:14.805, 14080, 99, 58, 190.03
2026/08/09 11:00:15.842, 14080, 99, 58, 190.19
2026/08/09 11:00:16.876, 14080, 99, 58, 190.32
2026/08/09 11:00:17.913, 14080, 99, 58, 190.43
2026/08/09 11:00:18.946, 14080, 99, 58, 188.44
2026/08/09 11:00:19.977, 14080, 99, 58, 193.10
2026/08/09 11:00:21.015, 14080, 99, 58, 190.48
2026/08/09 11:00:22.051, 14080, 99, 58, 190.26
2026/08/09 11:00:23.088, 14080, 99, 58, 189.91
2026/08/09 11:00:24.124, 14080, 99, 58, 189.92
2026/08/09 11:00:25.162, 14080, 99, 58, 190.11
2026/08/09 11:00:26.200, 14080, 99, 60, 191.29
2026/08/09 11:00:27.234, 14080, 99, 58, 190.68
2026/08/09 11:00:28.267, 14080, 99, 58, 190.72
2026/08/09 11:00:29.304, 14080, 99, 58, 190.67
2026/08/09 11:00:30.342, 14080, 99, 58, 190.51
2026/08/09 11:00:31.380, 14080, 99, 58, 190.42
2026/08/09 11:00:32.415, 14080, 99, 58, 190.33
2026/08/09 11:00:33.454, 14080, 99, 58, 188.81
2026/08/09 11:00:34.489, 14080, 99, 58, 190.71
2026/08/09 11:00:35.525, 14080, 99, 58, 190.46
2026/08/09 11:00:36.560, 14080, 99, 58, 190.47
2026/08/09 11:00:37.597, 14080, 99, 58, 190.46
2026/08/09 11:00:38.631, 14080, 99, 58, 190.37
2026/08/09 11:00:39.670, 14080, 99, 61, 191.45
2026/08/09 11:00:40.705, 14080, 99, 58, 192.31
2026/08/09 11:00:41.742, 14080, 99, 58, 190.33
2026/08/09 11:00:42.777, 14080, 99, 58, 190.28
2026/08/09 11:00:43.813, 14080, 99, 58, 190.35
2026/08/09 11:00:44.851, 14080, 99, 58, 190.31
2026/08/09 11:00:45.887, 14080, 99, 58, 190.45
2026/08/09 11:00:46.921, 14080, 99, 59, 191.83
2026/08/09 11:00:47.959, 14080, 99, 58, 190.45
2026/08/09 11:00:48.995, 14080, 99, 58, 190.40
2026/08/09 11:00:50.029, 14080, 99, 58, 190.39
2026/08/09 11:00:51.067, 14080, 99, 58, 190.53
2026/08/09 11:00:52.099, 14080, 99, 58, 190.36
2026/08/09 11:00:53.136, 14080, 99, 59, 190.84
2026/08/09 11:00:54.183, 14080, 0, 50, 90.21
2026/08/09 11:00:55.214, 14080, 0, 49, 62.82
2026/08/09 11:00:56.249, 14080, 0, 48, 40.10
2026/08/09 11:00:57.279, 14080, 0, 48, 40.13
2026/08/09 11:00:58.309, 14080, 0, 48, 39.90
2026/08/09 11:00:59.343, 14080, 0, 47, 39.70
2026/08/09 11:01:00.382, 14080, 0, 47, 39.73
2026/08/09 11:01:01.415, 14080, 0, 47, 39.67
2026/08/09 11:01:02.452, 14080, 0, 47, 39.34
2026/08/09 11:01:03.491, 14080, 0, 46, 39.40
2026/08/09 11:01:04.530, 14080, 0, 46, 39.40
2026/08/09 11:01:05.560, 14080, 0, 46, 39.16
2026/08/09 11:01:06.599, 14080, 0, 46, 39.05
2026/08/09 11:01:07.631, 14080, 0, 46, 38.95
2026/08/09 11:01:08.665, 14080, 0, 46, 38.80
2026/08/09 11:01:09.699, 14080, 0, 46, 38.80
2026/08/09 11:01:10.742, 14080, 0, 45, 38.63
2026/08/09 11:01:11.785, 14080, 0, 44, 24.35
2026/08/09 11:01:12.821, 14080, 0, 44, 8.07
2026/08/09 11:01:13.851, 14080, 0, 43, 5.71
2026/08/09 11:01:14.890, 14080, 0, 43, 5.57
2026/08/09 11:01:15.926, 14080, 0, 43, 5.57
2026/08/09 11:01:16.970, 14080, 0, 43, 5.54
2026/08/09 11:01:18.010, 14080, 0, 43, 5.52
2026/08/09 11:01:19.043, 14080, 0, 43, 5.51
2026/08/09 11:01:20.075, 14080, 0, 42, 5.53
2026/08/09 11:01:21.109, 14080, 0, 42, 5.52
2026/08/09 11:01:22.143, 14080, 0, 42, 5.51
2026/08/09 11:01:23.184, 14080, 0, 42, 5.51
2026/08/09 11:01:24.223, 14080, 0, 42, 5.47
2026/08/09 11:01:25.264, 14080, 0, 42, 5.43
2026/08/09 11:01:26.295, 14080, 0, 42, 5.45
2026/08/09 11:01:27.331, 14080, 0, 41, 5.44
2026/08/09 11:01:28.365, 14080, 0, 41, 5.41
2026/08/09 11:01:29.397, 14080, 0, 41, 5.40
2026/08/09 11:01:30.441, 14080, 0, 41, 5.28
2026/08/09 11:01:31.472, 14080, 0, 41, 5.01
