timestamp,memory_used_mib,utilization_gpu_pct,temperature_gpu_c,power_draw_w
2026/08/09 10:28:48.525, 14086, 0, 40, 4.76
2026/08/09 10:28:49.561, 14086, 0, 40, 4.76
2026/08/09 10:28:50.594, 14086, 0, 40, 4.76
2026/08/09 10:28:51.629, 14086, 0, 40, 4.76
2026/08/09 10:28:52.670, 14086, 0, 40, 4.76
2026/08/09 10:28:53.700, 14086, 0, 40, 4.76
2026/08/09 10:28:54.731, 14086, 0, 40, 4.77
2026/08/09 10:28:55.770, 14086, 0, 40, 4.78
2026/08/09 10:28:56.799, 14086, 0, 40, 4.77
2026/08/09 10:28:57.828, 14086, 0, 39, 4.75
2026/08/09 10:28:58.859, 14086, 0, 39, 4.76
2026/08/09 10:28:59.894, 14086, 0, 39, 4.77
2026/08/09 10:29:00.926, 14086, 0, 39, 4.79
2026/08/09 10:29:01.959, 14086, 0, 40, 4.78
2026/08/09 10:29:02.992, 14086, 0, 39, 4.78
2026/08/09 10:29:04.021, 14086, 0, 39, 4.76
2026/08/09 10:29:05.053, 14086, 0, 39, 4.77
2026/08/09 10:29:06.089, 14086, 0, 39, 4.79
2026/08/09 10:29:07.124, 14086, 0, 39, 4.80
2026/08/09 10:29:08.164, 14086, 0, 39, 4.78
2026/08/09 10:29:09.196, 14086, 0, 39, 4.77
2026/08/09 10:29:10.240, 14086, 0, 39, 4.78
2026/08/09 10:29:11.282, 14086, 0, 39, 4.80
2026/08/09 10:29:12.315, 14086, 0, 39, 4.79
2026/08/09 10:29:13.350, 14086, 0, 39, 4.78
2026/08/09 10:29:14.383, 14086, 0, 39, 4.79
2026/08/09 10:29:15.412, 14086, 0, 39, 4.80
2026/08/09 10:29:16.446, 14086, 0, 39, 4.80
2026/08/09 10:29:17.485, 14086, 0, 39, 4.79
2026/08/09 10:29:18.516, 14086, 0, 39, 4.77
2026/08/09 10:29:19.552, 14086, 0, 39, 4.77
2026/08/09 10:29:20.588, 14086, 0, 39, 4.77
2026/08/09 10:29:21.638, 14086, 0, 39, 4.76
2026/08/09 10:29:22.670, 14086, 0, 39, 4.75
2026/08/09 10:29:23.701, 14086, 0, 39, 4.78
2026/08/09 10:29:24.741, 14086, 0, 39, 4.80
2026/08/09 10:29:25.774, 14086, 0, 39, 4.80
2026/08/09 10:29:26.812, 14086, 0, 39, 4.80
2026/08/09 10:29:27.842, 14086, 0, 39, 4.78
2026/08/09 10:29:28.871, 14086, 0, 39, 4.79
2026/08/09 10:29:29.905, 14086, 0, 39, 4.80
2026/08/09 10:29:30.949, 14086, 0, 39, 4.78
2026/08/09 10:29:31.983, 14086, 0, 39, 4.77
2026/08/09 10:29:33.017, 14086, 0, 39, 4.76
2026/08/09 10:29:34.048, 14086, 0, 39, 4.75
2026/08/09 10:29:35.079, 14086, 0, 39, 4.74
2026/08/09 10:29:36.115, 14086, 0, 39, 4.75
2026/08/09 10:29:37.157, 14086, 0, 39, 4.77
2026/08/09 10:29:38.186, 14086, 0, 39, 4.79
2026/08/09 10:29:39.219, 14086, 0, 39, 4.83
2026/08/09 10:29:40.251, 14086, 0, 39, 4.84
2026/08/09 10:29:41.282, 14086, 0, 39, 4.82
2026/08/09 10:29:42.320, 14086, 0, 39, 4.82
2026/08/09 10:29:43.356, 14086, 0, 39, 4.83
2026/08/09 10:29:44.392, 14086, 0, 39, 4.83
2026/08/09 10:29:45.424, 14086, 0, 39, 4.81
2026/08/09 10:29:46.454, 14086, 0, 39, 4.80
2026/08/09 10:29:47.487, 14086, 0, 39, 4.80
2026/08/09 10:29:48.524, 14086, 0, 39, 4.81
2026/08/09 10:29:49.556, 14086, 0, 39, 4.81
2026/08/09 10:29:50.591, 14086, 0, 39, 4.80
2026/08/09 10:29:51.629, 14086, 0, 39, 4.79
2026/08/09 10:29:52.667, 14086, 0, 39, 4.79
2026/08/09 10:29:53.701, 14086, 0, 39, 4.80
2026/08/09 10:29:54.734, 14086, 0, 39, 4.79
2026/08/09 10:29:55.764, 14086, 0, 39, 4.79
2026/08/09 10:29:56.803, 14086, 0, 39, 4.80
2026/08/09 10:29:57.834, 14086, 0, 39, 4.79
2026/08/09 10:29:58.867, 14086, 0, 39, 4.79
2026/08/09 10:29:59.907, 14086, 0, 39, 4.80
2026/08/09 10:30:00.941, 14086, 0, 39, 4.79
2026/08/09 10:30:01.976, 14086, 0, 39, 4.80
2026/08/09 10:30:03.013, 14086, 0, 39, 4.80
2026/08/09 10:30:04.054, 14086, 0, 39, 4.80
2026/08/09 10:30:05.086, 14086, 0, 39, 4.80
2026/08/09 10:30:06.117, 14086, 0, 39, 4.80
2026/08/09 10:30:07.149, 14086, 0, 39, 4.79
2026/08/09 10:30:08.193, 14086, 0, 39, 4.78
2026/08/09 10:30:09.224, 14086, 0, 39, 4.79
2026/08/09 10:30:10.257, 14086, 0, 39, 4.79
2026/08/09 10:30:11.300, 14086, 0, 39, 4.79
2026/08/09 10:30:12.331, 14086, 0, 39, 4.81
2026/08/09 10:30:13.365, 14086, 0, 39, 4.81
2026/08/09 10:30:14.399, 14086, 0, 39, 4.80
2026/08/09 10:30:15.435, 14086, 0, 39, 4.78
2026/08/09 10:30:16.470, 14086, 0, 39, 4.77
2026/08/09 10:30:17.504, 14086, 0, 39, 4.78
